Project_Type,Location,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level,Project_Duration_Days,Start_Year,Start_Month,Start_Quarter,Cost_Overrun_Pct,Cost_Efficiency,Schedule_Overrun_Pct,Duration_Efficiency,Risk_Composite
Bridge,Los Angeles,45494022,47445169.26065614,1951147.2606561407,790,1058.518019236843,268.518019236843,0.1139798762882876,1.6466063874125214,423.5147076326336,-3.8189363789209834,60.48303718930129,Rainy,216,25063.23353894229,524.1130185624829,2543,67.19040471363294,4,4.940432304709642,65.02819425559858,0,26.078828574339678,Medium,533,2021,10,4,4.2888,0.9589,33.9896,0.7463,13.2716
Road,Chicago,1764265,2549470.0708028795,785205.0708028795,789,1181.332544218911,392.3325442189109,1.0845908911467896,0.2110023429064922,72.17314411224716,9.125580955762356,68.24608154540664,Rainy,143,20596.009454410065,888.7169017244725,2466,92.43443432711,5,6.111284529460673,89.86622317001252,0,23.113472724028348,High,207,2021,10,4,44.5061,0.692,49.7253,0.6679,30.4917
Bridge,New York,24408056,28822043.812570557,4413987.812570553,306,328.18705620685813,22.18705620685813,0.1713044493104259,2.4814756275031984,433.5974985388429,38.2031518982471,27.4818362560922,Cloudy,203,42616.5832862516,499.4153568817559,7236,74.23317129699834,0,5.43962958478801,83.6491153636824,0,10.370783565340288,Medium,222,2021,10,4,18.0841,0.8469,7.2507,0.9324,8.6884
Building,Houston,15793752,18633147.17143025,2839395.1714302525,662,809.5810244621584,147.58102446215844,1.181537402973751,2.722306660745843,296.78042153386025,1.0910366196790733,77.47773694190613,Rainy,120,39130.068064993895,356.4177607375886,2181,92.70013635325525,6,6.77645259372434,71.81043821113116,0,94.6771423180663,High,860,2021,10,4,17.978,0.8476,22.2932,0.8177,14.6367
Dam,Los Angeles,1308617,1774936.6293017429,466319.62930174265,347,423.33796266436974,76.33796266436974,1.8494646143085431,0.8422027556595763,138.79128675922698,-5.69668457809875,50.48535192172815,Snowy,56,19456.482803626062,906.41397066546,3146,51.75233110474824,3,2.6288161984539564,62.81268070971677,1,84.63272423684121,Medium,602,2021,10,4,35.6345,0.7373,21.9994,0.8197,18.4159
Road,Chicago,12368954,12278602.778817326,-90351.22118267415,771,881.5514970202921,110.55149702029212,1.939996347950775,3.802323031380333,192.764847402365,33.346541696987046,25.064395692823982,Stormy,246,9635.863749899274,875.4078558249608,3272,50.01843242035324,8,5.866389594245772,52.96363933839886,1,16.972800153216316,High,777,2021,10,4,-0.7305,1.0074,14.3387,0.8746,7.0749
Bridge,Los Angeles,1744748,2080366.351221213,335618.3512212131,473,473.70814547247886,0.7081454724788614,1.1270500832389558,4.924645542207458,176.86829828820234,35.951738560381294,75.03278684387492,Snowy,114,8231.339545046114,247.6359523687717,5536,74.53462754190522,5,5.052515345780867,66.87527892237362,0,63.9438049060321,Medium,356,2021,10,4,19.2359,0.8387,0.1497,0.9985,7.8262
Building,Houston,46579602,53938765.883786246,7359163.883786246,817,1214.4492072727196,397.4492072727196,0.9705891299792104,4.7288735850423045,288.88656542981414,-1.054127999555467,46.38649801803905,Rainy,95,9242.419005452122,123.36491651852886,1719,67.79973409277639,8,5.149184446125984,73.00098838773748,0,30.96084113193096,High,708,2021,10,4,15.7991,0.8636,48.6474,0.6727,21.9638
Building,Houston,28220234,35505186.218596935,7284952.218596935,522,737.0589428639747,215.05894286397472,1.8955324790721384,0.9855301941182608,73.25855596000932,36.98902905304935,27.02572465665377,Stormy,67,31229.12125364193,180.98700071465865,5680,79.61035849881742,0,5.224438455243358,84.35119190356026,0,33.7614293925646,Medium,789,2021,10,4,25.8146,0.7948,41.199,0.7082,21.149
Bridge,Seattle,48050087,72062379.06162226,24012292.061622266,489,586.3109105015292,97.31091050152918,1.3798586807937208,4.376816199503804,121.3412713249656,27.77222875784433,64.36453276802754,Sunny,190,7324.797912304536,357.8926586984353,4472,87.6776074616069,3,8.933247674400855,82.29859774732155,0,88.67532895083933,High,673,2021,10,4,49.9735,0.6668,19.9,0.834,23.3487
Dam,New York,1734275,2361509.088470485,627234.0884704855,841,1061.2976402863617,220.29764028636143,0.2233086311229779,3.5224681820584234,415.7118695191021,18.604547576912115,81.60919474035492,Sunny,202,20161.709373381727,975.0338215675396,4642,85.07843773913058,1,8.36764697022954,97.36724514659387,1,20.2893171041082,High,377,2021,10,4,36.1669,0.7344,26.1947,0.7924,20.582
Bridge,Seattle,33775006,38460255.3039647,4685249.303964697,707,732.7041389200087,25.704138920008745,0.9848785975682453,2.269232819034558,109.67179583606496,35.663760602976176,82.14274565897904,Snowy,281,38893.98658614032,602.6645378447425,1063,96.53567041951366,5,6.666129650534831,55.01979595264305,1,64.13411220967392,High,789,2021,10,4,13.8719,0.8782,3.6357,0.9649,7.5855
Road,Chicago,10686427,14923935.469052272,4237508.469052272,719,881.6897421669997,162.68974216699974,0.5564655350821774,2.7030549716236454,155.02832125615714,13.05870871254312,87.03644323662812,Stormy,57,18245.667493192013,435.935558826342,1559,63.8953845494207,3,7.448382420421319,66.81700614395682,0,46.11299814811082,High,756,2021,10,4,39.6532,0.7161,22.6272,0.8155,20.7738
Bridge,Los Angeles,10422794,10448069.462929882,25275.46292988211,598,787.5552837639856,189.5552837639856,0.9926282107524949,4.24800087491229,254.0167725218708,0.6696675922868458,80.73938218366817,Snowy,123,39348.86347310584,899.8444851514718,8446,52.38320453489085,8,1.3852237246129595,74.07890409684492,0,27.172053966726065,Low,696,2021,10,4,0.2425,0.9976,31.6982,0.7593,11.4593
Building,Chicago,43541546,39983252.999250695,-3558293.000749305,623,753.269435210907,130.26943521090698,0.9653845868120872,2.4006746981918656,282.7043996509987,5.66689721358375,20.149864354183265,Stormy,209,38546.016719317486,507.8226983306496,2733,73.05475839687315,2,7.695925474417018,83.53478969269946,0,50.67262677363962,High,693,2021,11,4,-8.1722,1.089,20.91,0.8271,8.2122
Bridge,Houston,7194224,7357310.032766047,163086.03276604693,864,1290.9638324312336,426.9638324312336,1.2060751253480098,1.8660368455256344,393.62471582637136,17.784021006132313,46.61688164893732,Stormy,194,16062.220968494734,383.71476556091903,9861,46.64458721147113,0,5.375482196082838,74.77258457207031,0,94.64403583955152,High,201,2021,11,4,2.2669,0.9778,49.4171,0.6693,16.5803
Dam,Seattle,43499758,48034474.38682424,4534716.386824235,737,933.6352803927444,196.63528039274445,0.7778639316635773,2.466237465129929,251.2995919997845,19.223193597024665,77.2979805933852,Snowy,151,37796.998104173545,947.0975758710916,4894,57.33106739989789,0,3.859728080933148,95.63791159733694,1,80.3449044307497,High,291,2021,11,4,10.4247,0.9056,26.6805,0.7894,11.9035
Tunnel,Seattle,49257587,59421813.9486541,10164226.9486541,415,465.87245443545015,50.87245443545015,0.4121138539662633,2.8956490201752456,405.4390794659925,34.30694545426785,45.6377104198932,Stormy,128,38649.94872224453,864.5658995734102,2542,52.47328331578867,8,2.2579926934432866,80.43361727999067,0,21.890026122730028,Low,236,2021,11,4,20.6348,0.8289,12.2584,0.8908,11.9196
Bridge,Seattle,40578725,51497546.240104616,10918821.240104616,618,842.5139718399528,224.5139718399528,1.0570669257209169,0.9453882688917442,328.25583817045583,33.52439980087839,62.10839544657943,Rainy,128,22885.42665501621,859.3015378774969,3415,63.793823007824855,8,1.676879113167926,51.98327048456076,0,86.44867657458825,Low,245,2021,11,4,26.9077,0.788,36.3291,0.7335,20.9064
Dam,Chicago,40747799,58936126.33998246,18188327.339982457,393,393.8950602309512,0.8950602309512306,1.677385480256948,4.504538651334953,100.8948827407201,21.975160646251616,62.44218631621724,Stormy,170,14468.92176836832,561.0562687451918,7090,46.67299450013292,4,1.4039711694705082,55.68279845330672,0,94.36964760886988,Low,277,2021,11,4,44.6363,0.6914,0.2278,0.9977,14.54
Dam,Houston,27762677,33479356.610582564,5716679.610582564,264,298.50730489107264,34.50730489107264,1.3616232333284444,3.370934744148069,120.34914727677736,32.9432015851012,45.55177128271761,Stormy,225,28457.18631013411,810.4945589339095,6217,41.91050467288587,1,2.456165574012167,87.67477807402793,0,34.92678527579865,Low,323,2021,11,4,20.5912,0.8292,13.0709,0.8844,10.7899
Building,Los Angeles,6318331,7586833.166990237,1268502.1669902373,264,292.55829773980963,28.558297739809632,0.74289894525791,3.1663445866874445,246.66517645239688,0.5475402061519041,83.31317490969013,Snowy,112,46462.89146000883,261.41802333809665,6387,79.4076402778019,8,1.2712941531796749,85.78938481731471,0,40.00777259638129,Low,614,2021,11,4,20.0765,0.8328,10.8175,0.9024,11.1225
Dam,Los Angeles,33482872,31143952.96007859,-2338919.0399214104,668,774.2682837191971,106.26828371919714,1.8774937432418288,0.4974811309031907,228.6002268900678,-7.246451009868811,55.22598417702823,Sunny,89,33782.75295944279,615.9006618006193,6179,76.61493869738828,7,7.593780181982689,57.67485009128526,1,21.36789339598495,High,816,2021,11,4,-6.9854,1.0751,15.9084,0.8628,7.6913
Dam,Chicago,20741160,19101507.659694698,-1639652.3403053023,244,334.0525665159655,90.05256651596551,1.833194385373446,3.020869690862959,384.5949213367826,38.04986024490851,52.534894415625054,Cloudy,292,12781.512393226752,985.4613305627912,9187,82.50153616231967,9,3.2375270711956574,52.9454330532833,0,41.04460939795679,Medium,858,2021,11,4,-7.9053,1.0858,36.9068,0.7304,13.5195
Dam,Seattle,11736301,14443818.427319448,2707517.4273194466,825,982.1656509208868,157.16565092088683,0.4977619588297877,0.6048033111924617,311.3317129088084,-5.844502843047674,89.82596219633271,Stormy,133,35724.061613008394,361.8625874661655,7643,79.62318641628065,9,4.318663842388082,78.93589277199342,0,70.58267174256511,Medium,265,2021,11,4,23.0696,0.8125,19.0504,0.84,15.2997
Dam,New York,12152153,14131825.829713028,1979672.829713028,842,1158.9361002743644,316.93610027436443,0.1748934117286896,0.3934883759769952,224.6598864510122,3.567863635919851,54.545025485083166,Cloudy,64,24224.13622768256,814.9170963229077,8660,46.85768086854301,5,8.404445924342946,81.78694160133668,0,34.49395135866409,High,767,2021,11,4,16.2907,0.8599,37.6409,0.7265,18.8604
Road,Chicago,29681968,41658886.57801955,11976918.578019552,806,1004.1900335584392,198.19003355843915,1.5084865458664485,2.6365544782119663,126.84212755267352,28.242542229341154,32.48787763500067,Stormy,148,31618.795880991784,541.4305664872605,3458,57.46473288253878,6,2.031917468721316,56.76498187564175,0,10.6142509690228,Low,523,2021,11,4,40.3508,0.7125,24.5893,0.8026,21.0884
Road,Chicago,38502833,38364521.23000172,-138311.7699982822,243,268.5737235730716,25.57372357307156,1.6724594965633912,2.0139276702324747,152.07669604647282,12.519636569502,55.91485960044066,Snowy,183,38032.88157603986,135.8251148998786,7028,47.77159659402114,5,8.520346272125915,73.68096605204076,0,40.46901828701243,High,473,2021,11,4,-0.3592,1.0036,10.5242,0.9048,5.8613
Building,Houston,34679364,31731028.416145302,-2948335.583854694,522,723.4853425216636,201.4853425216636,1.9389426753075751,2.944051350781116,308.9754583110765,38.19726834535298,76.98117148639511,Snowy,271,28172.630818150017,786.7174580341007,6447,90.5783441229138,4,6.755863154952593,65.29157645592065,0,50.785662607185934,High,750,2021,11,4,-8.5017,1.0929,38.5987,0.7215,13.7308
Bridge,Los Angeles,26433907,30912425.71851572,4478518.7185157165,531,553.819089038215,22.819089038215,1.7906891487677905,0.4461108402861929,240.54746220490665,6.388888706424826,74.3802228828797,Stormy,170,41629.27885579889,251.7122299529015,5559,84.8142193213314,3,4.078265631441427,96.5652822818444,0,60.97204336786383,Medium,829,2021,11,4,16.9423,0.8551,4.2974,0.9588,7.7876
Dam,Chicago,44694538,46593480.82736936,1898942.827369355,337,348.6702385155187,11.67023851551869,1.2410160595921882,2.154915314236292,281.7173789873024,-9.34707593318524,75.20072355759297,Snowy,112,37497.00106924825,668.3262104194752,3749,52.09162017509455,6,2.0602649176091585,60.95999016947023,0,71.54425939222178,Low,790,2021,11,4,4.2487,0.9592,3.463,0.9665,3.9256
Bridge,Chicago,40835189,37967277.4874448,-2867911.5125552043,768,923.6749474044684,155.6749474044684,1.1070994445035236,0.8739335752257898,126.80484588600515,6.536060230840928,69.56166487985382,Snowy,185,32678.30030083298,177.09777464227562,2948,60.4785544293936,3,1.8234342760682123,86.66303629516497,0,15.56059098058931,Low,883,2021,11,4,-7.0231,1.0755,20.2702,0.8315,7.0457
Bridge,Seattle,41339104,55177739.96292958,13838635.962929577,670,707.8613968767598,37.86139687675984,0.1528979973989139,4.935500429620583,348.3078135550546,21.794127705165742,37.79524803466818,Stormy,272,11785.676712455816,952.1806577463684,7306,97.99689953585286,9,4.019629114713886,75.90669566721688,0,52.2776750769497,Medium,422,2021,11,4,33.4759,0.7492,5.651,0.9465,14.342
Building,Seattle,21655025,20939452.022339515,-715572.9776604846,837,757.8635089525009,-79.13649104749913,0.5686472490050779,2.805751062175872,433.64243338518514,10.676610647181132,80.3458860088162,Sunny,177,42617.70999102057,362.5514984623248,9251,75.64956147277908,9,2.2630777544624125,50.57605060130217,0,33.97262164156166,Low,740,2021,11,4,-3.3044,1.0342,-9.4548,1.1044,2.2526
Dam,New York,22653925,28657027.097528137,6003102.097528137,642,827.5242075154983,185.52420751549835,0.9732680282925602,3.4371843047043367,166.07277805410524,19.41800156673154,82.54104257633855,Stormy,161,47115.751339391725,303.8182225096554,9092,88.06933583806943,9,3.409392668277473,75.8499291606309,0,95.31726089900478,Medium,211,2021,11,4,26.4992,0.7905,28.8979,0.7758,19.101
Dam,Houston,48623905,51960956.31143313,3337051.311433129,404,487.48914232490927,83.48914232490927,1.294157410158779,1.627091403413039,271.18140162432195,38.21289653592603,33.59068876329843,Sunny,160,11163.430571418266,216.2227636597009,9524,55.87546208612375,8,1.4766022040619209,54.973607495975074,1,42.39086588145303,Medium,570,2021,11,4,6.863,0.9358,20.6656,0.8287,10.1539
Tunnel,New York,33290830,33427243.510824285,136413.51082428545,492,574.3168588383812,82.31685883838122,1.1587784833049803,0.4736945738967207,488.9872980594058,40.18667798267027,29.131894558597573,Snowy,81,26970.85082450437,951.401974005143,1189,52.60317521075831,4,6.35507579527029,82.95310979126558,0,19.01113288478833,High,456,2021,11,4,0.4098,0.9959,16.7311,0.8567,7.2133
Bridge,Seattle,46173471,52076791.45843256,5903320.458432563,794,1175.2638003641653,381.26380036416526,1.511008380395212,4.879354313917683,199.95878324782743,4.628573555976166,88.29234780123784,Sunny,94,16649.9933886727,740.7133681971746,7008,87.0350157307929,7,2.3074850525842403,78.2761765190786,0,13.7342341694414,Medium,711,2021,11,4,12.7851,0.8866,48.0181,0.6756,20.1025
Bridge,Los Angeles,3592316,4960512.291034882,1368196.291034882,645,801.5540841936476,156.55408419364755,0.6315571686853776,1.431295176915916,317.7708552156925,15.417726029844538,80.78267745552574,Snowy,171,38953.54883415041,767.4947998462798,8482,81.15234731388641,5,7.810590818130644,50.52136136667373,0,33.886529883541584,High,333,2021,11,4,38.0867,0.7242,24.272,0.8047,21.2697
Road,Seattle,34265940,38900618.98835849,4634678.98835849,267,378.6217387618594,111.62173876185943,1.1734099545396992,2.1190409258678717,90.58806509010996,20.202920838279816,82.52653030469628,Sunny,229,37473.3336202115,549.4641052422201,1295,80.85867575270582,3,2.963574786501749,60.23464147914906,1,26.099086499437835,Medium,562,2021,11,4,13.5256,0.8809,41.8059,0.7052,17.7922
Tunnel,Houston,40450157,54626391.408853285,14176234.408853283,482,474.1290083105323,-7.870991689467701,0.267470262442505,3.249319608512875,322.70675111574946,42.20118512885359,82.04634692370766,Sunny,256,11339.83042566794,527.2550067434352,9368,73.15807490975163,2,8.181789214043672,88.81125264360114,0,68.48196641908685,High,247,2021,11,4,35.0462,0.7405,-1.633,1.0166,12.5502
Road,Seattle,39993189,39005028.41087912,-988160.5891208798,859,1066.469011096907,207.46901109690705,0.8859644948080931,0.1234864884305564,90.33429798707806,44.92395255404116,57.91807768236099,Stormy,131,44466.22720677367,199.01911869232896,9168,73.81470056659293,5,2.7089378760328096,63.78863071510106,0,86.22698875368698,Medium,393,2021,11,4,-2.4708,1.0253,24.1524,0.8055,8.7875
Road,Houston,30142589,41104328.8763466,10961739.876346596,614,872.3636944876646,258.3636944876646,1.5253055826137418,4.051295652586434,481.6559458957199,2.9473986862839645,65.24812156660599,Sunny,62,13143.787879010102,603.8569860255925,1799,84.14185031837522,0,7.492299073311687,74.96417005815266,0,38.13028331232363,High,834,2021,11,4,36.3663,0.7333,42.0788,0.7038,25.032
Road,Houston,44338325,46207628.55782496,1869303.5578249544,861,1076.1324342107953,215.13243421079528,1.4174616215151836,2.682890950143101,372.0481934325401,29.983892924019848,58.17539964935492,Snowy,73,40876.65615416483,322.2248455979114,9997,56.20014886727172,1,3.997672116626776,65.59993072045918,1,62.00123094644414,High,555,2021,11,4,4.216,0.9595,24.9863,0.8001,9.7602
Building,Houston,47619069,62211260.21538252,14592191.215382516,314,417.87387115912713,103.87387115912712,1.98222120062714,1.3910859353441107,404.6719046610679,10.791708422825735,23.58444444332304,Stormy,217,25564.11618326022,979.4307995203652,8003,61.16610795141735,6,6.248079954001075,96.076342819877,1,75.72747492829478,High,392,2021,12,4,30.6436,0.7654,33.0809,0.7514,21.567
Building,Houston,29088529,36054327.99939445,6965798.999394447,229,257.21878621739734,28.218786217397337,0.6279931393767364,0.3080399264623462,366.84696234723657,-9.554049171258272,72.18521597469409,Sunny,63,19772.253210116804,816.9228460136326,9406,92.2982062312033,3,1.3479563288956458,76.8288508891717,1,45.86389202254015,Medium,258,2021,12,4,23.9469,0.8068,12.3226,0.8903,11.7504
Road,Houston,37219181,54246466.14305736,17027285.14305736,611,583.7919929457887,-27.208007054211294,1.0465596684305605,0.8124920773722072,315.3780662344096,-9.49111126602537,55.37324233351162,Stormy,269,12120.766820339608,471.6928541735989,3700,58.53191206072947,4,5.457199909188317,84.80867574280104,1,15.969305020426082,High,807,2021,12,4,45.7487,0.6861,-4.453,1.0466,15.616
Tunnel,Los Angeles,47991244,54344973.28010861,6353729.280108608,519,609.69015190257,90.69015190257004,0.7261077861705937,4.475169294267184,252.46075148847743,15.331130415924063,65.33963523531608,Cloudy,252,12542.641526598323,236.2071328223797,9788,72.77857428275794,9,2.338191052318569,54.1738052348554,1,30.626641983500672,Medium,783,2021,12,4,13.2394,0.8831,17.474,0.8513,11.4817
